id,longitude,latitude,agriculture,forest,fresh_woody_wetland,grassland,pasture,shrub,urban,water,fresh_marsh,barren,shore,salt_marsh,salt_woody_wetland,elevation_median,elevation_sd,northness_median,northness_sd,eastness_median,eastness_sd,slopeness_median,slopeness_sd,t_mean,trange_mean,poc_mean,chl_mean
18,-90.62231740759228,31.19670376789151,0.0,0.601007556675063,0.1292191435768262,0.0114609571788413,0.0939546599496221,0.1346347607052896,0.0003778337531486146,0.0015113350125944,0.0,0.0,0.0,0.0,0.0,118.02841186523438,6.069106779377146,-0.1758013028204021,0.2336081362775612,0.0956376143697833,0.2483901417653604,0.8480634169365785,0.1743836490127166,0.0474319069092275,0.8785992559005031,0.5907852928942355,0.7743571626128318
19,-90.5922678588469,31.208512801662025,0.0,0.4571644231978865,0.0510756069945905,0.0101899610013838,0.3465844760347213,0.0990061642973959,0.0001258019876714052,0.009938357026041,0.001887029815071,0.000629009938357026,0.0,0.0,0.0,119.8738250732422,6.06873697947917,-0.1334380047167296,0.3487294938840487,-0.055688471965695,0.2544693943868349,0.9351238070620936,0.2036708577089996,0.0510184007036185,0.8799693281694432,0.5906730233222703,0.7334305554877532
20,-90.56221095548322,31.220316314792836,0.0,0.565764631843927,0.0338577721837633,0.113530522341095,0.1512901195720579,0.0839521711768407,0.003650094398993,0.0229074889867841,0.0007551919446192574,0.0020138451856513,0.0,0.0,0.0,119.63263702392578,7.134445029944918,0.0650627286388377,0.3558284076817284,0.0237411830630466,0.2778698584960698,0.8806212574950906,0.2358625901187622,0.0475116892707029,0.8814207308634011,0.6418650395875676,0.7261757215789636
21,-90.53214952829468,31.232114693960423,0.0,0.4353030112133048,0.2029734156482298,0.0375456721683255,0.2194783923396749,0.071059594305153,0.0,0.0028978203351392,0.00025198437696862794,0.00012599218848431397,0.0,0.0,0.0,111.33056640625,8.399204319459866,0.0141544674342058,0.2775198068747633,0.0405258216593512,0.3822952173827024,0.9173784442357732,0.1274092027230845,0.053506911287779,0.8807650207565718,0.593501920143779,0.6820164480128583
22,-90.50208818262846,31.24390234161532,0.00025217500945656286,0.5494893456058505,0.0899003908712646,0.0223174883369058,0.1612659185474719,0.0830916656159374,0.0075652502836968,0.0133652755011978,0.001386962552011,0.0,0.0,0.0,0.0,128.24122619628906,5.219712616962376,-0.0544923441820087,0.2497534113963463,0.0067007511009259,0.2963123305039568,0.8310282836997452,0.1613298755029617,0.0485398272955605,0.8774425987469913,0.607949916487744,0.6572563104205793
23,-90.47202468852204,31.255684682684112,0.0,0.0969735182849936,0.0317780580075662,0.0107187894073139,0.012358133669609,0.0138713745271122,0.2539722572509457,0.0247162673392181,0.0022698612862547,0.0030264817150063,0.0,0.0,0.0,131.23193359375,5.595575150693999,-0.1120494305347019,0.2582731116339968,-0.0433090395540788,0.2646826841269495,0.7272594934203331,0.2599824265315642,0.0574943712229157,0.8752751658286126,0.6064394757488157,0.6090238928940959
24,-90.74289660420438,31.115685175648743,0.0,0.8275601461141201,0.0833858168535079,0.0125960448419196,0.0023932485199647,0.0537851114749968,0.00012596044841919638,0.0011336440357727,0.00025192089683839276,0.0,0.0,0.0,0.0,84.2044563293457,7.805447476027281,-0.2008316991944894,0.1430973711872868,0.264835098481716,0.234006644129779,0.9742758337589248,0.20900054337718,0.0702934710655943,0.8744982769062053,0.6347836020150686,0.7465108675010945
25,-90.71285287462162,31.127527875852017,0.00012600806451612903,0.3777721774193548,0.3612651209677419,0.0056703629032258,0.0858114919354838,0.1549899193548387,0.0,0.0,0.0015120967741935,0.0006300403225806451,0.0,0.0,0.0,91.69927597045898,5.912754303314924,-0.1487550734029679,0.3262550326383334,0.195898408646283,0.2921137712307662,0.8610352623691343,0.2366434895641123,0.0691557411918162,0.8762378681796731,0.5995056886789754,0.776187845590975
26,-90.6828098449466,31.13935697318545,0.00012597631645250694,0.3251448727639203,0.2447719828672209,0.0226757369614512,0.263668430335097,0.1146384479717813,0.0003779289493575208,0.001763668430335,0.0027714789619551,0.0002519526329050139,0.0,0.0,0.0,87.21240234375,9.849991448231256,0.0218020197078535,0.3366068555500788,-0.2198632018716385,0.3702294209739347,0.9750696968633236,0.2868782006177215,0.0610104333624788,0.8794430485043772,0.5621174066641752,0.7870110286022132
27,-90.65276437941549,31.151181629466315,0.0,0.6578781380093351,0.2017156553551154,0.0206887851646272,0.0300239687145199,0.076952188722089,0.00025230225810521004,0.0025230225810521,0.0069383120978932,0.0,0.0,0.0,0.0,87.638671875,8.350080043948557,0.1478420326695079,0.2890398435829546,-0.0847293256283594,0.1380128625325314,0.9891470827169012,0.1852722108140195,0.0645883058173478,0.8781423864538891,0.7194418085231875,0.7847291117400942
28,-90.62271713706112,31.16299955070717,0.0,0.5163489458401717,0.0632495896982704,0.1185456381769978,0.1040272692841813,0.1727054664815048,0.0007574801161469512,0.0006312334301224593,0.0147708622648655,0.0,0.0,0.0,0.0,95.49365234375,8.094008322786884,0.2346073851700682,0.1408436511278125,-0.1319466702613988,0.3102119954036874,1.016755420133037,0.2928332599344025,0.060011814935125,0.8776359560475094,0.628685659674738,0.7665018205374345
29,-90.59266287806857,31.17480756708016,0.0,0.6071113352666752,0.0616567898121296,0.0175261631572311,0.1347875425545328,0.1591224309670911,0.00025217500945656286,0.0104652628924473,0.0006304375236414071,0.00012608750472828143,0.0,0.0,0.0,107.0322265625,7.302394211944254,0.1248352408310265,0.2652825773305885,-0.0984520144170047,0.2046654602662949,0.8356726244840769,0.1959140137512793,0.0608549573302205,0.8794470130304373,0.6180559396096486,0.727009684422633
30,-90.56260488188197,31.18660930650205,0.0,0.5451336359051941,0.0405950579929399,0.0561018658598083,0.2194906707009581,0.1129601613716591,0.0012607160867372,0.0030257186081694,0.0015128593040847,0.0001260716086737267,0.0,0.0,0.0,115.44617462158205,5.274380916348154,-0.1747105200130244,0.2243104603478706,0.0607530945629473,0.243243131344248,0.7107965217985662,0.1367332820957759,0.0594430972557736,0.8808169958304656,0.5392619959162455,0.7258800874954369
31,-90.5325549692669,31.198406819390584,0.0001260716086737267,0.2452092788703983,0.1497730711043872,0.016137165910237,0.4064548663640948,0.0514372163388804,0.0005042864346949068,0.0803076147251639,0.0045385779122541,0.0001260716086737267,0.0,0.0,0.0,110.025390625,8.621612354391017,0.002968175304374,0.3509711095678233,0.2225698654707447,0.2076194939391228,0.9495352724782168,0.2096183566909258,0.0613132070295404,0.8802686036856011,0.579587653910409,0.6996637164854462
32,-90.50249219855826,31.210192379436027,0.0,0.5278267438932258,0.109040543943591,0.0911609166456811,0.066733820196424,0.0803324099722991,0.0166204986149584,0.026189876605389,0.0033996474439687,0.0011332158146562,0.0,0.0,0.0,113.0712890625,11.177550177460258,-0.1175236820337906,0.3138890869230636,-0.0946783119683926,0.3608862059051856,1.008916303710745,0.3476461091064234,0.070689320962147,0.8760372112095434,0.5869250057670137,0.6438338190654451
33,-90.47243023114856,31.221971523256745,0.0,0.2072401614530777,0.0784561049445005,0.0885469223007063,0.1458123107971745,0.0693743693239152,0.1102421796165489,0.0150100908173562,0.0037840565085771,0.0045408678102926,0.0,0.0,0.0,121.03643798828124,8.149771571012538,-0.1476452537690777,0.2789562605712876,0.0658730779332414,0.3290438112754674,0.9677208886065796,0.1430353343535039,0.0683631554438537,0.8738996997083139,0.6218476149648189,0.5922715204278712
34,-90.44236572244978,31.23374427300205,0.0,0.1586901763224181,0.0595717884130982,0.0183879093198992,0.0806045340050377,0.0915617128463476,0.185264483627204,0.0037783375314861,0.0005037783375314861,0.0044080604534005,0.0,0.0,0.0,119.2943878173828,9.01732016816192,-0.115695602045725,0.2799964151501437,-0.1513806338887615,0.3212622204371906,0.78586478943316,0.1749768979004525,0.0845555670139167,0.8741493232068781,0.5266871570518475,0.5767472858676496
35,-90.41229594632736,31.24550706283134,0.0,0.338865836791148,0.0373443983402489,0.0910348296240412,0.3481705016974726,0.1017226203948195,0.0106877907707783,0.0062869357475166,0.0011316484345529,0.0007544322897019992,0.0,0.0,0.0,128.67935943603516,6.354608706899422,-0.0294221975995143,0.255130282063052,0.2987763581917836,0.0714826990532934,0.7947973935181881,0.1839397252424123,0.0925917168589271,0.8770670736274878,0.5709875774811388,0.6532212318220826
36,-90.38222978846814,31.257262926228275,0.0,0.4311972806244492,0.1231272818834193,0.067606697721264,0.2347979352889336,0.0885056024172227,0.0010071761299257,0.0031474254060178,0.0025179403248143,0.0001258970162407151,0.0,0.0,0.0,112.6872100830078,7.328813879892671,0.1238924023391846,0.2608423340926848,0.0416576847363648,0.2705194605595667,1.0512687953868596,0.3095388314949918,0.0995368976047879,0.8794698403734602,0.5483531871772378,0.7201020248321096
37,-90.74330821595076,31.08199234270113,0.0,0.5261236308699484,0.3095807629359184,0.0475890721389903,0.0089386881530907,0.0937932770993327,0.0,0.0089386881530907,0.0050358806496286,0.0,0.0,0.0,0.0,83.52821731567383,5.683568830139163,-0.2235988392452463,0.2081836686556909,0.1407799111390824,0.1080167969221679,0.8106370591651119,0.2380951556966923,0.0939785912965197,0.8716664914325506,0.6102752095166389,0.7416341731236495
38,-90.7132697817132,31.0938332682849,0.0,0.2928211586901763,0.4374055415617128,0.0457178841309823,0.06272040302267,0.1148614609571788,0.00025188916876574307,0.0073047858942065,0.0079345088161209,0.0,0.0,0.0,0.0,89.405517578125,6.087559845778161,0.0249195842323398,0.2524183320315263,-0.2784753268849373,0.262826425944554,0.8491330139083858,0.291939797847969,0.0846702769263303,0.8756206035197479,0.6705145200190396,0.7628071745554412
39,-90.68322388107876,31.10566280330453,0.0,0.5981873111782479,0.0687311178247734,0.0181268882175226,0.0587865055387714,0.2288519637462235,0.00012588116817724068,0.00025176233635448137,0.0011329305135951,0.0005035246727089627,0.0,0.0,0.0,69.86328125,6.375248581839833,0.1132323198459556,0.2940023780592889,-0.161409212259602,0.284502943111578,0.9280858677046058,0.2188289023339184,0.0874581965393922,0.8769853414989244,0.5888939536532513,0.7912812974179372
40,-90.65317507562318,31.117485359285936,0.0,0.6503461296412838,0.0492133417243549,0.0727501573316551,0.0366268093140339,0.1720578980490874,0.00012586532410320956,0.0011327879169288,0.006041535556954,0.00012586532410320956,0.0,0.0,0.0,91.66555786132812,6.719070676882688,0.0033997180242176,0.1729574081596648,-0.0120379318872867,0.3358789640942869,0.8049521151505679,0.152734432436139,0.0756343384886225,0.8785029947478076,0.6776894541471176,0.7706039055560466
41,-90.62312837928766,31.129302644329588,0.0,0.667546837671319,0.1029800075443229,0.0196152395322519,0.0458946309568716,0.1469885577769395,0.0001257387149503332,0.0021375581541556,0.0,0.0,0.0,0.0,0.0,100.12525177001952,5.751587053393592,-0.1904767175560101,0.223872190985945,-0.0490911149212475,0.2386341605719841,0.7206357916955769,0.230434442420383,0.0763205416093084,0.8760474927592924,0.6989552719764592,0.7375336271341351
42,-90.59307835532492,31.141111474530508,0.0,0.3377016129032258,0.1151713709677419,0.0969002016129032,0.0456149193548387,0.3936491935483871,0.0,0.0037802419354838,0.0013860887096774,0.0,0.0,0.0,0.0,98.29425811767578,6.3875043484609515,-0.0934706021395501,0.2017302708028013,0.0167404298733229,0.1975251435376799,0.8072103299371564,0.2633800566362547,0.0667961107758037,0.8771180813171447,0.7164759806097605,0.707030057911289
43,-90.56302550284242,31.15290693159253,0.0003780241935483871,0.4412802419354839,0.0874495967741935,0.0246975806451612,0.1800655241935483,0.2450856854838709,0.0012600806451612,0.0031502016129032,0.0003780241935483871,0.0003780241935483871,0.0,0.0,0.0,100.65324401855467,7.382929336108995,0.1384785650906765,0.2972466626453119,0.1840464548603021,0.2469960731464931,0.8567920422698173,0.1909304098654827,0.0697737038185178,0.8775146905287192,0.6770788851327894,0.7220411124849181
44,-90.53297093880782,31.16470122421035,0.0,0.3762600806451612,0.3189264112903226,0.091859879032258,0.0531754032258064,0.1023185483870967,0.0007560483870967742,0.0308719758064516,0.0074344758064516,0.00012600806451612903,0.0,0.0,0.0,98.70751953125,7.51770396352431,-0.091013568026792,0.2066194337245276,-0.0035438853756194,0.2655687664107994,0.9561206492277696,0.1979554773488336,0.0691195027713018,0.8797721866146303,0.6011041976376048,0.7200976772152935
45,-90.50290822668748,31.17648755598874,0.0,0.6139200605220022,0.0548480645568024,0.0350523263144622,0.0588828647081074,0.1567267683772538,0.0185348631950573,0.0018913125709242,0.00037826251418484426,0.00037826251418484426,0.0,0.0,0.0,109.72541809082033,7.038776499231463,-0.0940724697857295,0.2186018232911242,-0.0539142455075098,0.2735368193411021,0.8610458966897264,0.1544114545564217,0.0804436085584776,0.874742062186644,0.6050756899135306,0.6892341252517891
46,-90.4728466304278,31.188262259597977,0.0001260239445494644,0.3494643982356648,0.0180214240705734,0.1047258979206049,0.1619407687460617,0.1115311909262759,0.1179584120982986,0.0047889098928796,0.0018903591682419,0.0055450535601764,0.0,0.0,0.0,87.93259048461914,10.458286657575442,-0.0794493120771411,0.4483949540831439,0.0227649507974283,0.2738274740250452,0.8785939013644716,0.2650189731489935,0.0917677143456534,0.8697119377586575,0.5886288279654132,0.6364646989665247
47,-90.44278637059163,31.20003392439792,0.0,0.3835305968269957,0.1115588013094938,0.0421808108788718,0.1519768320322337,0.1242760010073029,0.0397884663812641,0.0100730294636111,0.0023923444976076,0.0012591286829513,0.0,0.0,0.0,107.30033111572266,9.21229539081975,-0.1548269743738321,0.1982323583785646,-0.0981326668354905,0.3917740897793666,1.0023751488044306,0.280221797503228,0.0948866090299723,0.8730370707278323,0.4536240681573239,0.6489308457021518
48,-90.41272159399416,31.2117999361665,0.0010085728693898,0.3217347453353505,0.0417297024710035,0.0315179021684316,0.359304084720121,0.0750126071608673,0.0306354009077155,0.0165153807362581,0.0012607160867372,0.0002521432173474534,0.0,0.0,0.0,118.908203125,6.760351433866445,-0.1911936813684649,0.2749405907574812,-0.0834031170144218,0.2417924344809993,0.7709074544818489,0.1601680553372649,0.1111534488068323,0.8768723398088286,0.4979532499928137,0.6523629392532271
49,-90.38264597800048,31.22355653412808,0.0,0.4292381432896065,0.0828708375378405,0.0887991927346115,0.1979061553985872,0.1408930373360242,0.0036579212916246,0.00441473259334,0.0021442986881937,0.0018920282542885,0.0,0.0,0.0,124.3056297302246,5.4943859916197635,0.092257103038655,0.3190657432783583,0.0609810856607645,0.3098065910279942,0.9215391445244274,0.2139582959545322,0.1140447800901148,0.882080373982128,0.5345818634315023,0.7032125100288359
50,-90.3525738314227,31.235303608439207,0.0022698612862547,0.4465321563682219,0.2050441361916772,0.1484237074401009,0.0754098360655737,0.0732660781841109,0.0,0.0031525851197982,0.0066834804539722,0.001765447667087,0.0,0.0,0.0,115.14877319335938,8.11667892095255,0.1611242924631654,0.3270293050889408,0.3644979464438043,0.2130374608689418,1.01043061118438,0.2175857703402052,0.1139389866118471,0.8813802887744551,0.5654422225924348,0.7768297105115294
51,-90.32250191229838,31.24704127299392,0.00025230225810521004,0.3259745174719313,0.2844707960136243,0.1391446953450233,0.1153021319540809,0.0658508893654598,0.0128674151633657,0.0006307556452630251,0.0191749716159959,0.0045414406458937,0.00012615112905260502,0.0,0.0,87.35577011108398,9.862576615934056,-0.2455849799016465,0.176030038499327,-0.1726720855500498,0.3347020617590139,1.1422282474243666,0.2317186948328975,0.0934905359398783,0.8793561159728276,0.5206375358725488,0.7356155006217706
52,-90.29242382642582,31.25877196451875,0.0214186720423333,0.3997732140607282,0.2279198689681239,0.0370417034143883,0.1295199697618747,0.1358195791860904,0.0005039687539372559,0.0098273907017764,0.0066775859896686,0.00025198437696862794,0.0,0.0,0.0,89.70085906982422,12.04729226054798,-0.0621524344868473,0.2406629659848147,0.0491316517376467,0.5032319925690925,1.1705423698748374,0.4182898469903257,0.0926253276948055,0.8789595366792883,0.5148447756970025,0.73310673350731
53,-90.74373338842192,31.048305616307623,0.0,0.3677711981857125,0.301751291419932,0.0962580320020158,0.1210784931334257,0.0331359455713745,0.0027718281466549,0.0134811641678215,0.0573264457603628,0.00025198437696862794,0.0,0.0,0.0,69.8473892211914,8.516316559578263,0.2734761299482094,0.3040112656324338,-0.2304497309639586,0.2352173694364271,0.9682666584118376,0.3437936590121022,0.1053941731344459,0.8664448124154587,0.609185509703261,0.7584178106144492
54,-90.71369161990027,31.06014077523952,0.0,0.6451247165532878,0.0593348450491307,0.0158730158730158,0.0851599899218946,0.172965482489292,0.0022675736961451,0.0013857394809775,0.0007558578987150416,0.00012597631645250694,0.0,0.0,0.0,69.04955673217773,7.852226204226394,0.1848722632355685,0.2401152033688658,-0.2595073903893992,0.1809507809088725,0.9701574575157168,0.2535620673905099,0.1052098601694045,0.8681579047786454,0.7265591941709969,0.7520511214362108
55,-90.68364854740165,31.071970479037297,0.0,0.571842702293925,0.0916309553819006,0.1375094529871439,0.0075623897151499,0.1402823292160322,0.0020166372573733,0.0109654650869674,0.0068061507436349,0.00012603982858583313,0.0,0.0,0.0,73.29287719726562,8.38993705161277,-0.0929738979272415,0.2111686449877626,0.118213537960798,0.238486277629614,0.7028544599392959,0.115716584307737,0.0999682577108478,0.873012186261526,0.7384629971318224,0.7513767964394115
56,-90.65360418790878,31.083794220323693,0.0,0.5328798185941043,0.0503905265810027,0.0284706475182665,0.1674225245653817,0.1809019904257999,0.0070546737213403,0.0023935500125976,0.0006298815822625346,0.00012597631645250694,0.0,0.0,0.0,61.07706832885742,8.825999596787375,-0.014004124427982,0.1638426622983202,0.0310660523772815,0.3499676530753437,0.7373213849239073,0.1803162008674774,0.0948863226493621,0.8725803503746757,0.6670923227081371,0.7516096194854768
57,-90.62355472341096,31.095607082200377,0.00012599218848431397,0.6188736298349502,0.0531687035403804,0.0255764142623157,0.0737054302633236,0.2024694468942925,0.0031498047121078,0.0032757969005921,0.00025198437696862794,0.0,0.0,0.0,0.0,82.78614807128906,7.156281286944067,-0.0564835938487549,0.1997705187023957,0.045851733514929,0.4907788442192525,0.9632053162787162,0.2018028032293104,0.0830624645985923,0.8740980036235589,0.629145121957128,0.7278347351207061
58,-90.593507290582,31.107413148727492,0.0,0.3468564948973163,0.0912183444626433,0.0335139221368275,0.255638150434673,0.22313216580572,0.0,0.0098273907017764,0.0265843517701902,0.0,0.0,0.0,0.0,89.07917785644531,7.012206099886843,-0.0039351365769227,0.4181272599469859,-0.0765966419705959,0.2900748593759222,0.9262273905009424,0.3159882696808859,0.0792421706738317,0.8731140949833625,0.635170698507975,0.7225740313750486
59,-90.56345445169714,31.11921425026483,0.0005042864346949068,0.5616490166414523,0.0679525970751386,0.0344175491679273,0.1510337871911245,0.1530509329299041,0.0,0.0051689359556227,0.002269288956127,0.0002521432173474534,0.0,0.0,0.0,90.05225372314453,6.5874818570672895,-0.0024404254326928,0.1810243662347533,-0.043676147377889,0.3913704881733029,0.9086076608394156,0.2297923727951512,0.0691539868334652,0.8735308064484119,0.5815189197677701,0.7172869688029597
60,-90.53340062275063,31.13100458712141,0.0,0.4332534980461364,0.0697088112945922,0.0327744863229547,0.2783310223118618,0.1328627253245934,0.0008823900163872432,0.0050422286650699,0.0013866128828942,0.0,0.0,0.0,0.0,82.3359375,9.583958189880414,0.0907806006956397,0.1385850144946943,0.0777408365921366,0.224483228502489,0.8568982901634093,0.2376189264653603,0.0791232259439883,0.8754976990384694,0.5742890259533182,0.736461660459087
61,-90.50334052001924,31.1427826328935,0.0,0.3105057384285534,0.3547736158405852,0.0684827847143397,0.1122461848909067,0.1249842350863917,0.0002522386177323748,0.0007567158531971244,0.0060537268255769,0.0011350737797956,0.0,0.0,0.0,94.67191696166992,7.466780439864508,-0.0965628891405103,0.4546084819973928,0.0044433034879466,0.2699974956829057,1.0087921103994024,0.2150545641782735,0.0862569036203716,0.8730424356133228,0.6439761358473328,0.7279445965930527
62,-90.47327820077246,31.15456540494169,0.0,0.4538480885311871,0.0897887323943661,0.0262826961770623,0.0315643863179074,0.1138078470824949,0.0646378269617706,0.0035211267605633,0.0013832997987927,0.0119466800804828,0.0,0.0,0.0,86.70623779296875,10.471399228751618,-0.0933991237727342,0.237058074067174,0.1280403181370956,0.3944420320096065,0.9419803569975062,0.2240036903889448,0.0983924428830982,0.8684499284000957,0.6435980221873248,0.6880022931598128
